id,delivery_id,product_id,warehouse_id,ordered_quantity,fact_quantity,created_at
80d0773c-12ca-4f37-afa9-f42f364ae46e_DI_12b155,80d0773c-12ca-4f37-afa9-f42f364ae46e_D,cd3fbb07-1f14-473e-bfa2-1c3d62a2d57d,78b74b5c-e459-4f23-b196-79e2b104375d,37,35,2024-12-30T11:00:00+00:00
80d0773c-12ca-4f37-afa9-f42f364ae46e_DI_717e6f,80d0773c-12ca-4f37-afa9-f42f364ae46e_D,aa1e88fd-fa58-4be8-8306-2326e5f26a47,78b74b5c-e459-4f23-b196-79e2b104375d,29,28,2024-12-30T11:00:00+00:00
80d0773c-12ca-4f37-afa9-f42f364ae46e_DI_21b9d2,80d0773c-12ca-4f37-afa9-f42f364ae46e_D,d23328b5-7a33-4cfb-b99c-9d1366e36e55,78b74b5c-e459-4f23-b196-79e2b104375d,6,6,2024-12-30T11:00:00+00:00
80d0773c-12ca-4f37-afa9-f42f364ae46e_DI_68e69e,80d0773c-12ca-4f37-afa9-f42f364ae46e_D,0bd33220-6ec5-4477-b2cf-413608b0ed3f,78b74b5c-e459-4f23-b196-79e2b104375d,26,26,2024-12-30T11:00:00+00:00
80d0773c-12ca-4f37-afa9-f42f364ae46e_DI_d9ede2,80d0773c-12ca-4f37-afa9-f42f364ae46e_D,335c1bad-97f6-412d-ac73-076acc7d837a,78b74b5c-e459-4f23-b196-79e2b104375d,46,44,2024-12-30T11:00:00+00:00
80d0773c-12ca-4f37-afa9-f42f364ae46e_DI_3d7f6a,80d0773c-12ca-4f37-afa9-f42f364ae46e_D,6064cce1-6f88-4b2d-a32b-021105254de0,78b74b5c-e459-4f23-b196-79e2b104375d,34,31,2024-12-30T11:00:00+00:00
80d0773c-12ca-4f37-afa9-f42f364ae46e_DI_cec418,80d0773c-12ca-4f37-afa9-f42f364ae46e_D,06873799-c10a-48f2-b2a5-c17f89673c40,78b74b5c-e459-4f23-b196-79e2b104375d,30,30,2024-12-30T11:00:00+00:00
80d0773c-12ca-4f37-afa9-f42f364ae46e_DI_28cf50,80d0773c-12ca-4f37-afa9-f42f364ae46e_D,afdc5175-fe49-4401-b4fc-845b4a535cff,78b74b5c-e459-4f23-b196-79e2b104375d,22,22,2024-12-30T11:00:00+00:00
80d0773c-12ca-4f37-afa9-f42f364ae46e_DI_0c298d,80d0773c-12ca-4f37-afa9-f42f364ae46e_D,ce8a0508-16b2-4493-8e94-138c04efd1fc,78b74b5c-e459-4f23-b196-79e2b104375d,12,9,2024-12-30T11:00:00+00:00
80d0773c-12ca-4f37-afa9-f42f364ae46e_DI_98be17,80d0773c-12ca-4f37-afa9-f42f364ae46e_D,4c0079bb-7646-4a8b-8399-9e2a4048889a,78b74b5c-e459-4f23-b196-79e2b104375d,23,23,2024-12-30T11:00:00+00:00
80d0773c-12ca-4f37-afa9-f42f364ae46e_DI_0f5efd,80d0773c-12ca-4f37-afa9-f42f364ae46e_D,0c6fe6cb-8888-45c3-914c-4e647111f5b7,78b74b5c-e459-4f23-b196-79e2b104375d,21,19,2024-12-30T11:00:00+00:00
80d0773c-12ca-4f37-afa9-f42f364ae46e_DI_5fd7d6,80d0773c-12ca-4f37-afa9-f42f364ae46e_D,3a277f30-1cd4-4fb8-b9c5-549c9f0c9f14,78b74b5c-e459-4f23-b196-79e2b104375d,25,22,2024-12-30T11:00:00+00:00
80d0773c-12ca-4f37-afa9-f42f364ae46e_DI_e8ffab,80d0773c-12ca-4f37-afa9-f42f364ae46e_D,cb278235-15c5-4197-a217-e2a38b449036,78b74b5c-e459-4f23-b196-79e2b104375d,31,31,2024-12-30T11:00:00+00:00
0eb94498-2dff-42ad-9f3f-bd5c5640aef2_DI_130736,0eb94498-2dff-42ad-9f3f-bd5c5640aef2_D,1225eea7-b9c2-4dd1-992b-ded7dcced21a,68db2e0c-1613-41ae-a22c-4959cbb08fe6,23,23,2025-08-18T17:00:00+00:00
0eb94498-2dff-42ad-9f3f-bd5c5640aef2_DI_9954af,0eb94498-2dff-42ad-9f3f-bd5c5640aef2_D,bc842646-4be9-4f06-ae9b-37a97eb3f7ab,68db2e0c-1613-41ae-a22c-4959cbb08fe6,30,27,2025-08-18T17:00:00+00:00
0eb94498-2dff-42ad-9f3f-bd5c5640aef2_DI_db01e9,0eb94498-2dff-42ad-9f3f-bd5c5640aef2_D,e342c4a4-2699-43fc-92a2-0d86c8b7c685,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,16,2025-08-18T17:00:00+00:00
0eb94498-2dff-42ad-9f3f-bd5c5640aef2_DI_1bd365,0eb94498-2dff-42ad-9f3f-bd5c5640aef2_D,027a790b-0fa7-428e-b415-a9da3fd15def,68db2e0c-1613-41ae-a22c-4959cbb08fe6,30,26,2025-08-18T17:00:00+00:00
0eb94498-2dff-42ad-9f3f-bd5c5640aef2_DI_85a63c,0eb94498-2dff-42ad-9f3f-bd5c5640aef2_D,69313782-4603-4132-b928-75ffebb844b5,68db2e0c-1613-41ae-a22c-4959cbb08fe6,15,15,2025-08-18T17:00:00+00:00
72c8c7f7-678a-4d59-8af8-6f83513509d0_DI_582caf,72c8c7f7-678a-4d59-8af8-6f83513509d0_D,0131d173-3e82-4f08-8348-fdbbe2a45257,78b74b5c-e459-4f23-b196-79e2b104375d,43,39,2025-10-29T13:00:00+00:00
72c8c7f7-678a-4d59-8af8-6f83513509d0_DI_a792e6,72c8c7f7-678a-4d59-8af8-6f83513509d0_D,dabf445a-6d0e-40f1-ba9e-48fc2ca06f6a,78b74b5c-e459-4f23-b196-79e2b104375d,15,11,2025-10-29T13:00:00+00:00
72c8c7f7-678a-4d59-8af8-6f83513509d0_DI_dc13be,72c8c7f7-678a-4d59-8af8-6f83513509d0_D,be0b2d5a-1b0d-428e-859c-fd440566aee3,78b74b5c-e459-4f23-b196-79e2b104375d,42,39,2025-10-29T13:00:00+00:00
72c8c7f7-678a-4d59-8af8-6f83513509d0_DI_3de896,72c8c7f7-678a-4d59-8af8-6f83513509d0_D,16dd15f6-a01b-436c-83d7-38e80ac8ae7a,78b74b5c-e459-4f23-b196-79e2b104375d,26,23,2025-10-29T13:00:00+00:00
72c8c7f7-678a-4d59-8af8-6f83513509d0_DI_487e7b,72c8c7f7-678a-4d59-8af8-6f83513509d0_D,078e2a1a-058f-4d0f-a587-8e29eb7f2812,78b74b5c-e459-4f23-b196-79e2b104375d,27,27,2025-10-29T13:00:00+00:00
72c8c7f7-678a-4d59-8af8-6f83513509d0_DI_fdaf5a,72c8c7f7-678a-4d59-8af8-6f83513509d0_D,c5e466b5-e8f8-4c82-aa27-17a821be4592,78b74b5c-e459-4f23-b196-79e2b104375d,5,3,2025-10-29T13:00:00+00:00
72c8c7f7-678a-4d59-8af8-6f83513509d0_DI_766e69,72c8c7f7-678a-4d59-8af8-6f83513509d0_D,8d1fbf78-72af-433a-8672-6a07a314a097,78b74b5c-e459-4f23-b196-79e2b104375d,23,22,2025-10-29T13:00:00+00:00
72c8c7f7-678a-4d59-8af8-6f83513509d0_DI_d7c63a,72c8c7f7-678a-4d59-8af8-6f83513509d0_D,07cee45d-f7d6-4ea8-828d-2673c054f8b1,78b74b5c-e459-4f23-b196-79e2b104375d,11,7,2025-10-29T13:00:00+00:00
72c8c7f7-678a-4d59-8af8-6f83513509d0_DI_d6bf99,72c8c7f7-678a-4d59-8af8-6f83513509d0_D,afdc5175-fe49-4401-b4fc-845b4a535cff,78b74b5c-e459-4f23-b196-79e2b104375d,29,29,2025-10-29T13:00:00+00:00
72c8c7f7-678a-4d59-8af8-6f83513509d0_DI_52d288,72c8c7f7-678a-4d59-8af8-6f83513509d0_D,b59e0a51-296d-4251-b064-2bed24da9b81,78b74b5c-e459-4f23-b196-79e2b104375d,37,33,2025-10-29T13:00:00+00:00
72c8c7f7-678a-4d59-8af8-6f83513509d0_DI_4168ce,72c8c7f7-678a-4d59-8af8-6f83513509d0_D,e46a7122-811f-4e18-a4b1-0029c771f671,78b74b5c-e459-4f23-b196-79e2b104375d,34,33,2025-10-29T13:00:00+00:00
72c8c7f7-678a-4d59-8af8-6f83513509d0_DI_8a8fd3,72c8c7f7-678a-4d59-8af8-6f83513509d0_D,0c6fe6cb-8888-45c3-914c-4e647111f5b7,78b74b5c-e459-4f23-b196-79e2b104375d,11,11,2025-10-29T13:00:00+00:00
72c8c7f7-678a-4d59-8af8-6f83513509d0_DI_d41e6c,72c8c7f7-678a-4d59-8af8-6f83513509d0_D,cf5ae23c-ff1b-42c5-9ce4-cd6fe64581d2,78b74b5c-e459-4f23-b196-79e2b104375d,18,15,2025-10-29T13:00:00+00:00
c93cdd6e-bbee-433d-9c6e-c678c6f16fd1_DI_ef1df8,c93cdd6e-bbee-433d-9c6e-c678c6f16fd1_D,fa5d1b21-a1b0-49be-8714-4c5976b4faa6,1c21be0f-7a41-4fd2-98f6-829a3308a50a,39,37,2025-01-25T13:00:00+00:00
c93cdd6e-bbee-433d-9c6e-c678c6f16fd1_DI_ebe417,c93cdd6e-bbee-433d-9c6e-c678c6f16fd1_D,cd7bc937-6c61-49ed-90fb-bf0203244bec,1c21be0f-7a41-4fd2-98f6-829a3308a50a,14,13,2025-01-25T13:00:00+00:00
c93cdd6e-bbee-433d-9c6e-c678c6f16fd1_DI_341b3b,c93cdd6e-bbee-433d-9c6e-c678c6f16fd1_D,8c139818-74b7-48bf-9425-43934c46db41,1c21be0f-7a41-4fd2-98f6-829a3308a50a,40,40,2025-01-25T13:00:00+00:00
c93cdd6e-bbee-433d-9c6e-c678c6f16fd1_DI_b6e445,c93cdd6e-bbee-433d-9c6e-c678c6f16fd1_D,e626e23a-8a14-4e3a-a274-8985afc84b7b,1c21be0f-7a41-4fd2-98f6-829a3308a50a,41,41,2025-01-25T13:00:00+00:00
c93cdd6e-bbee-433d-9c6e-c678c6f16fd1_DI_b37d17,c93cdd6e-bbee-433d-9c6e-c678c6f16fd1_D,bee2dd0f-b20f-409f-b91f-406ddfe2b6eb,1c21be0f-7a41-4fd2-98f6-829a3308a50a,24,20,2025-01-25T13:00:00+00:00
c93cdd6e-bbee-433d-9c6e-c678c6f16fd1_DI_5875c7,c93cdd6e-bbee-433d-9c6e-c678c6f16fd1_D,9212843a-e4fe-4015-8181-e52c7169d4b4,1c21be0f-7a41-4fd2-98f6-829a3308a50a,9,6,2025-01-25T13:00:00+00:00
c93cdd6e-bbee-433d-9c6e-c678c6f16fd1_DI_1d57a1,c93cdd6e-bbee-433d-9c6e-c678c6f16fd1_D,b01660b1-c1be-48df-a422-4d735ad77681,1c21be0f-7a41-4fd2-98f6-829a3308a50a,21,17,2025-01-25T13:00:00+00:00
c93cdd6e-bbee-433d-9c6e-c678c6f16fd1_DI_0ef1fc,c93cdd6e-bbee-433d-9c6e-c678c6f16fd1_D,4e2e75bc-d0d0-442b-b503-7b02a49c0668,1c21be0f-7a41-4fd2-98f6-829a3308a50a,7,5,2025-01-25T13:00:00+00:00
c93cdd6e-bbee-433d-9c6e-c678c6f16fd1_DI_d2a19f,c93cdd6e-bbee-433d-9c6e-c678c6f16fd1_D,d6ee961b-8155-4e3d-b275-cef8f3c472aa,1c21be0f-7a41-4fd2-98f6-829a3308a50a,26,22,2025-01-25T13:00:00+00:00
0fbd7a38-b9aa-4510-8c91-0d989eeee455_DI_d1ace0,0fbd7a38-b9aa-4510-8c91-0d989eeee455_D,ab77344b-3544-4f08-aef2-e0f987bebca3,68db2e0c-1613-41ae-a22c-4959cbb08fe6,37,33,2025-07-22T16:00:00+00:00
0fbd7a38-b9aa-4510-8c91-0d989eeee455_DI_4fc3ab,0fbd7a38-b9aa-4510-8c91-0d989eeee455_D,239b297d-94e3-4400-b9a4-1b1604be3884,68db2e0c-1613-41ae-a22c-4959cbb08fe6,46,42,2025-07-22T16:00:00+00:00
0fbd7a38-b9aa-4510-8c91-0d989eeee455_DI_59b638,0fbd7a38-b9aa-4510-8c91-0d989eeee455_D,30fcd7c8-8c56-49f2-a6c0-02596afaeb91,68db2e0c-1613-41ae-a22c-4959cbb08fe6,19,17,2025-07-22T16:00:00+00:00
0fbd7a38-b9aa-4510-8c91-0d989eeee455_DI_29f2a2,0fbd7a38-b9aa-4510-8c91-0d989eeee455_D,85b6ed84-9bf5-40bf-88cd-ac8c9c067fd2,68db2e0c-1613-41ae-a22c-4959cbb08fe6,17,13,2025-07-22T16:00:00+00:00
0fbd7a38-b9aa-4510-8c91-0d989eeee455_DI_46bec2,0fbd7a38-b9aa-4510-8c91-0d989eeee455_D,962acac5-e6c3-4ad0-855c-c4f38b3027dd,68db2e0c-1613-41ae-a22c-4959cbb08fe6,35,35,2025-07-22T16:00:00+00:00
0fbd7a38-b9aa-4510-8c91-0d989eeee455_DI_1d324f,0fbd7a38-b9aa-4510-8c91-0d989eeee455_D,d2f5c6ea-c04a-4ddb-9a24-b2ec9eef1000,68db2e0c-1613-41ae-a22c-4959cbb08fe6,11,9,2025-07-22T16:00:00+00:00
0fbd7a38-b9aa-4510-8c91-0d989eeee455_DI_f13589,0fbd7a38-b9aa-4510-8c91-0d989eeee455_D,48acaf4a-0c5e-4060-a320-eb90a7fe58fc,68db2e0c-1613-41ae-a22c-4959cbb08fe6,5,5,2025-07-22T16:00:00+00:00
0fbd7a38-b9aa-4510-8c91-0d989eeee455_DI_7819ae,0fbd7a38-b9aa-4510-8c91-0d989eeee455_D,3e09f9cd-d9d5-4ad9-9ef7-53c799f9e46a,68db2e0c-1613-41ae-a22c-4959cbb08fe6,29,25,2025-07-22T16:00:00+00:00
0fbd7a38-b9aa-4510-8c91-0d989eeee455_DI_96f2a0,0fbd7a38-b9aa-4510-8c91-0d989eeee455_D,3e33b296-d970-4e55-bc94-db98a5929710,68db2e0c-1613-41ae-a22c-4959cbb08fe6,28,28,2025-07-22T16:00:00+00:00
0fbd7a38-b9aa-4510-8c91-0d989eeee455_DI_b5c031,0fbd7a38-b9aa-4510-8c91-0d989eeee455_D,321df7b3-70e4-4d5b-8ba3-0bfd9d17390f,68db2e0c-1613-41ae-a22c-4959cbb08fe6,13,12,2025-07-22T16:00:00+00:00
0fbd7a38-b9aa-4510-8c91-0d989eeee455_DI_d0b1b0,0fbd7a38-b9aa-4510-8c91-0d989eeee455_D,2c6ad851-8d7a-46e5-9e63-c418bbcc2a84,68db2e0c-1613-41ae-a22c-4959cbb08fe6,49,47,2025-07-22T16:00:00+00:00
0fbd7a38-b9aa-4510-8c91-0d989eeee455_DI_1d1a71,0fbd7a38-b9aa-4510-8c91-0d989eeee455_D,8ea8b244-090c-4bf1-adae-a8d4dc64525a,68db2e0c-1613-41ae-a22c-4959cbb08fe6,38,38,2025-07-22T16:00:00+00:00
0fbd7a38-b9aa-4510-8c91-0d989eeee455_DI_a93ea7,0fbd7a38-b9aa-4510-8c91-0d989eeee455_D,f5798edb-184d-4c6b-8ce0-24e00f0e3fff,68db2e0c-1613-41ae-a22c-4959cbb08fe6,41,41,2025-07-22T16:00:00+00:00
0fbd7a38-b9aa-4510-8c91-0d989eeee455_DI_c5de0e,0fbd7a38-b9aa-4510-8c91-0d989eeee455_D,056c1105-0515-43aa-add2-d358fc605bda,68db2e0c-1613-41ae-a22c-4959cbb08fe6,22,20,2025-07-22T16:00:00+00:00
0fbd7a38-b9aa-4510-8c91-0d989eeee455_DI_826837,0fbd7a38-b9aa-4510-8c91-0d989eeee455_D,70906ee5-ffb5-435b-83d5-6d776aa584f3,68db2e0c-1613-41ae-a22c-4959cbb08fe6,8,7,2025-07-22T16:00:00+00:00
02f0fff4-3c7a-4593-993b-7ea135a2f913_DI_67cb03,02f0fff4-3c7a-4593-993b-7ea135a2f913_D,2baab81c-8537-4335-b332-8776c401f660,1c21be0f-7a41-4fd2-98f6-829a3308a50a,36,32,2024-12-04T14:00:00+00:00
02f0fff4-3c7a-4593-993b-7ea135a2f913_DI_61fb68,02f0fff4-3c7a-4593-993b-7ea135a2f913_D,5adab18e-7320-4e00-927a-989014c13bfc,1c21be0f-7a41-4fd2-98f6-829a3308a50a,17,17,2024-12-04T14:00:00+00:00
02f0fff4-3c7a-4593-993b-7ea135a2f913_DI_1eaa76,02f0fff4-3c7a-4593-993b-7ea135a2f913_D,a7b2cc77-1810-4b19-b5df-8a6c7023de32,1c21be0f-7a41-4fd2-98f6-829a3308a50a,39,38,2024-12-04T14:00:00+00:00
02f0fff4-3c7a-4593-993b-7ea135a2f913_DI_3f363a,02f0fff4-3c7a-4593-993b-7ea135a2f913_D,d483a528-e7ba-4e71-9e93-71a8c7be7750,1c21be0f-7a41-4fd2-98f6-829a3308a50a,23,20,2024-12-04T14:00:00+00:00
02f0fff4-3c7a-4593-993b-7ea135a2f913_DI_80c80e,02f0fff4-3c7a-4593-993b-7ea135a2f913_D,e3b49350-42b6-4493-862a-b9111c6ea4ee,1c21be0f-7a41-4fd2-98f6-829a3308a50a,28,26,2024-12-04T14:00:00+00:00
02f0fff4-3c7a-4593-993b-7ea135a2f913_DI_f2e631,02f0fff4-3c7a-4593-993b-7ea135a2f913_D,fe8b9adf-5017-4c3f-981e-e1c405ebee3b,1c21be0f-7a41-4fd2-98f6-829a3308a50a,34,31,2024-12-04T14:00:00+00:00
02f0fff4-3c7a-4593-993b-7ea135a2f913_DI_2401f7,02f0fff4-3c7a-4593-993b-7ea135a2f913_D,92b8f389-1055-409f-bc6b-aad96d653a9d,1c21be0f-7a41-4fd2-98f6-829a3308a50a,23,20,2024-12-04T14:00:00+00:00
02f0fff4-3c7a-4593-993b-7ea135a2f913_DI_f604bf,02f0fff4-3c7a-4593-993b-7ea135a2f913_D,c1750283-8675-446a-9ef4-5a34ac6c5056,1c21be0f-7a41-4fd2-98f6-829a3308a50a,11,11,2024-12-04T14:00:00+00:00
02f0fff4-3c7a-4593-993b-7ea135a2f913_DI_212003,02f0fff4-3c7a-4593-993b-7ea135a2f913_D,22bf248e-7e05-4919-b6c8-04a8daf7ecb2,1c21be0f-7a41-4fd2-98f6-829a3308a50a,6,2,2024-12-04T14:00:00+00:00
02f0fff4-3c7a-4593-993b-7ea135a2f913_DI_a7fb7c,02f0fff4-3c7a-4593-993b-7ea135a2f913_D,cd7bc937-6c61-49ed-90fb-bf0203244bec,1c21be0f-7a41-4fd2-98f6-829a3308a50a,26,22,2024-12-04T14:00:00+00:00
02f0fff4-3c7a-4593-993b-7ea135a2f913_DI_9bbd32,02f0fff4-3c7a-4593-993b-7ea135a2f913_D,12314b9f-7bca-43a8-952b-1912c66620cc,1c21be0f-7a41-4fd2-98f6-829a3308a50a,35,33,2024-12-04T14:00:00+00:00
02f0fff4-3c7a-4593-993b-7ea135a2f913_DI_1fc99c,02f0fff4-3c7a-4593-993b-7ea135a2f913_D,95d66738-ebfc-445b-b655-9c44a9ea2cbe,1c21be0f-7a41-4fd2-98f6-829a3308a50a,27,26,2024-12-04T14:00:00+00:00
02f0fff4-3c7a-4593-993b-7ea135a2f913_DI_72b6f8,02f0fff4-3c7a-4593-993b-7ea135a2f913_D,b7b5408e-fe89-4fe0-8f13-0776e826676d,1c21be0f-7a41-4fd2-98f6-829a3308a50a,45,41,2024-12-04T14:00:00+00:00
02f0fff4-3c7a-4593-993b-7ea135a2f913_DI_f6de42,02f0fff4-3c7a-4593-993b-7ea135a2f913_D,d9e7fac1-9bf8-45dd-89b5-0fd2720638bd,1c21be0f-7a41-4fd2-98f6-829a3308a50a,27,27,2024-12-04T14:00:00+00:00
02f0fff4-3c7a-4593-993b-7ea135a2f913_DI_fb14ac,02f0fff4-3c7a-4593-993b-7ea135a2f913_D,f3a6055e-9d88-4091-bb21-fe5548ac8692,1c21be0f-7a41-4fd2-98f6-829a3308a50a,35,33,2024-12-04T14:00:00+00:00
02f0fff4-3c7a-4593-993b-7ea135a2f913_DI_7b14b9,02f0fff4-3c7a-4593-993b-7ea135a2f913_D,53de036a-1c85-4855-a999-7e5dbb25b3b5,1c21be0f-7a41-4fd2-98f6-829a3308a50a,21,19,2024-12-04T14:00:00+00:00
a5acf444-db03-41b4-bcd6-95beaf104ccd_DI_d6792c,a5acf444-db03-41b4-bcd6-95beaf104ccd_D,c5184e91-53d8-464a-8a63-810638c9d912,68db2e0c-1613-41ae-a22c-4959cbb08fe6,36,35,2025-10-19T14:00:00+00:00
a5acf444-db03-41b4-bcd6-95beaf104ccd_DI_09bbd6,a5acf444-db03-41b4-bcd6-95beaf104ccd_D,c606de7b-8e8c-47da-867b-6869d260f66a,68db2e0c-1613-41ae-a22c-4959cbb08fe6,27,24,2025-10-19T14:00:00+00:00
a5acf444-db03-41b4-bcd6-95beaf104ccd_DI_0aa34e,a5acf444-db03-41b4-bcd6-95beaf104ccd_D,5cbd5c7b-b667-4c26-ba49-c83a670bfbac,68db2e0c-1613-41ae-a22c-4959cbb08fe6,40,37,2025-10-19T14:00:00+00:00
a5acf444-db03-41b4-bcd6-95beaf104ccd_DI_3db418,a5acf444-db03-41b4-bcd6-95beaf104ccd_D,b5fede3a-2cff-4c4f-97e7-c2cf50fa18ee,68db2e0c-1613-41ae-a22c-4959cbb08fe6,20,17,2025-10-19T14:00:00+00:00
a5acf444-db03-41b4-bcd6-95beaf104ccd_DI_71c07b,a5acf444-db03-41b4-bcd6-95beaf104ccd_D,f2190c3e-6b2f-4278-81ad-d6d4f6ad6622,68db2e0c-1613-41ae-a22c-4959cbb08fe6,31,28,2025-10-19T14:00:00+00:00
a5acf444-db03-41b4-bcd6-95beaf104ccd_DI_bfdcc2,a5acf444-db03-41b4-bcd6-95beaf104ccd_D,4593bcae-fd3f-4cd7-9557-fa8c75dedfd9,68db2e0c-1613-41ae-a22c-4959cbb08fe6,39,37,2025-10-19T14:00:00+00:00
a5acf444-db03-41b4-bcd6-95beaf104ccd_DI_2e8665,a5acf444-db03-41b4-bcd6-95beaf104ccd_D,135cc5a7-feb6-40a1-879e-74ae9849d280,68db2e0c-1613-41ae-a22c-4959cbb08fe6,15,15,2025-10-19T14:00:00+00:00
a5acf444-db03-41b4-bcd6-95beaf104ccd_DI_320021,a5acf444-db03-41b4-bcd6-95beaf104ccd_D,49bd4807-3f0c-445c-ae2e-e0d5e766e4ac,68db2e0c-1613-41ae-a22c-4959cbb08fe6,40,40,2025-10-19T14:00:00+00:00
a5acf444-db03-41b4-bcd6-95beaf104ccd_DI_56c803,a5acf444-db03-41b4-bcd6-95beaf104ccd_D,1467102b-d621-44d7-a8f4-6c23692a2eba,68db2e0c-1613-41ae-a22c-4959cbb08fe6,23,22,2025-10-19T14:00:00+00:00
a5acf444-db03-41b4-bcd6-95beaf104ccd_DI_bc29a4,a5acf444-db03-41b4-bcd6-95beaf104ccd_D,1d542a0f-3efc-4023-b05a-97a1b23f98d5,68db2e0c-1613-41ae-a22c-4959cbb08fe6,6,4,2025-10-19T14:00:00+00:00
a5acf444-db03-41b4-bcd6-95beaf104ccd_DI_483a78,a5acf444-db03-41b4-bcd6-95beaf104ccd_D,38b9f382-73e8-4b17-b304-48e4031563be,68db2e0c-1613-41ae-a22c-4959cbb08fe6,22,19,2025-10-19T14:00:00+00:00
a5acf444-db03-41b4-bcd6-95beaf104ccd_DI_bccbea,a5acf444-db03-41b4-bcd6-95beaf104ccd_D,d46a2f93-7b7b-4c07-841d-c693b27b6281,68db2e0c-1613-41ae-a22c-4959cbb08fe6,19,15,2025-10-19T14:00:00+00:00
a5acf444-db03-41b4-bcd6-95beaf104ccd_DI_d30ff2,a5acf444-db03-41b4-bcd6-95beaf104ccd_D,bcc8abdd-c0d2-4dea-89b2-a0723f2a2264,68db2e0c-1613-41ae-a22c-4959cbb08fe6,47,44,2025-10-19T14:00:00+00:00
29fb91d4-9edc-4f29-9fc7-59cede2b8d9a_DI_23ae47,29fb91d4-9edc-4f29-9fc7-59cede2b8d9a_D,352f8f73-11b9-4609-938b-d40476801f11,78b74b5c-e459-4f23-b196-79e2b104375d,46,44,2025-10-02T12:00:00+00:00
29fb91d4-9edc-4f29-9fc7-59cede2b8d9a_DI_b76298,29fb91d4-9edc-4f29-9fc7-59cede2b8d9a_D,c3ce3cdf-6408-4fd9-98c0-f7e7a0cfc67f,78b74b5c-e459-4f23-b196-79e2b104375d,32,29,2025-10-02T12:00:00+00:00
29fb91d4-9edc-4f29-9fc7-59cede2b8d9a_DI_48cd75,29fb91d4-9edc-4f29-9fc7-59cede2b8d9a_D,dca58c61-fd77-4581-af13-17f1b912995b,78b74b5c-e459-4f23-b196-79e2b104375d,43,42,2025-10-02T12:00:00+00:00
29fb91d4-9edc-4f29-9fc7-59cede2b8d9a_DI_a47785,29fb91d4-9edc-4f29-9fc7-59cede2b8d9a_D,c1a771b7-bb05-45ab-9990-9999ea7b1829,78b74b5c-e459-4f23-b196-79e2b104375d,37,36,2025-10-02T12:00:00+00:00
29fb91d4-9edc-4f29-9fc7-59cede2b8d9a_DI_65eb0f,29fb91d4-9edc-4f29-9fc7-59cede2b8d9a_D,afdc5175-fe49-4401-b4fc-845b4a535cff,78b74b5c-e459-4f23-b196-79e2b104375d,15,15,2025-10-02T12:00:00+00:00
29fb91d4-9edc-4f29-9fc7-59cede2b8d9a_DI_054e3a,29fb91d4-9edc-4f29-9fc7-59cede2b8d9a_D,4050c51b-df6c-4811-b523-a91f52df8c2f,78b74b5c-e459-4f23-b196-79e2b104375d,18,18,2025-10-02T12:00:00+00:00
29fb91d4-9edc-4f29-9fc7-59cede2b8d9a_DI_d0e125,29fb91d4-9edc-4f29-9fc7-59cede2b8d9a_D,25952bcf-df51-484e-8607-704b25d6456d,78b74b5c-e459-4f23-b196-79e2b104375d,39,38,2025-10-02T12:00:00+00:00
d56b642b-e5c2-44cd-ad67-0bb6bf6150b6_DI_b5a63c,d56b642b-e5c2-44cd-ad67-0bb6bf6150b6_D,1d542a0f-3efc-4023-b05a-97a1b23f98d5,68db2e0c-1613-41ae-a22c-4959cbb08fe6,40,39,2025-10-19T08:00:00+00:00
d56b642b-e5c2-44cd-ad67-0bb6bf6150b6_DI_621b5e,d56b642b-e5c2-44cd-ad67-0bb6bf6150b6_D,afda51cb-8b22-4a15-87b1-a03a2ee67218,68db2e0c-1613-41ae-a22c-4959cbb08fe6,22,21,2025-10-19T08:00:00+00:00
d56b642b-e5c2-44cd-ad67-0bb6bf6150b6_DI_7e2dbf,d56b642b-e5c2-44cd-ad67-0bb6bf6150b6_D,50d2595c-facf-4bfa-a1c3-bddb3abcdc09,68db2e0c-1613-41ae-a22c-4959cbb08fe6,49,49,2025-10-19T08:00:00+00:00
d56b642b-e5c2-44cd-ad67-0bb6bf6150b6_DI_4c76ba,d56b642b-e5c2-44cd-ad67-0bb6bf6150b6_D,0b5bbeb6-dd61-424f-a9ba-22750c87331a,68db2e0c-1613-41ae-a22c-4959cbb08fe6,14,14,2025-10-19T08:00:00+00:00
d56b642b-e5c2-44cd-ad67-0bb6bf6150b6_DI_b7bfb3,d56b642b-e5c2-44cd-ad67-0bb6bf6150b6_D,b3ac85b0-0755-4c39-ba0f-0187802df76d,68db2e0c-1613-41ae-a22c-4959cbb08fe6,8,5,2025-10-19T08:00:00+00:00
d56b642b-e5c2-44cd-ad67-0bb6bf6150b6_DI_0621af,d56b642b-e5c2-44cd-ad67-0bb6bf6150b6_D,f378e4b0-2a40-4f6e-a58c-8341b69273e0,68db2e0c-1613-41ae-a22c-4959cbb08fe6,37,36,2025-10-19T08:00:00+00:00
d56b642b-e5c2-44cd-ad67-0bb6bf6150b6_DI_d2c25b,d56b642b-e5c2-44cd-ad67-0bb6bf6150b6_D,ead6103a-bc22-4e10-bfd2-d978c23b1853,68db2e0c-1613-41ae-a22c-4959cbb08fe6,11,8,2025-10-19T08:00:00+00:00
