id,name,category,article,stock,min_stock,optimal_stock,current_zone,current_row,current_shelf,status,last_scanned_at,warehouse_id,created_at
6fc4886d-702d-4988-ae73-80bbf07b161d,Synth Product 313,Tools,ART-278142,135,13,313,19,10,1,ok,2025-11-10T14:11:00.704360+00:00,78b74b5c-e459-4f23-b196-79e2b104375d,2025-02-04T14:11:00.704360+00:00
d7be8734-5e18-4526-821c-819d862e484c,Synth Product 314,Toys,ART-847016,107,10,333,3,48,6,ok,2025-11-10T14:11:00.704520+00:00,78b74b5c-e459-4f23-b196-79e2b104375d,2024-12-04T14:11:00.704520+00:00
fff4c3c1-1476-45b6-9781-01245bdc9617,Synth Product 315,Electronics,ART-930610,474,47,680,16,15,5,ok,2025-11-10T14:11:00.704675+00:00,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-05-21T14:11:00.704675+00:00
7c847721-811a-4b9e-b9e9-cc2ae71a9349,Synth Product 316,Home,ART-974622,484,48,758,9,35,7,ok,2025-11-10T14:11:00.704823+00:00,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-04-16T14:11:00.704823+00:00
4e2e75bc-d0d0-442b-b503-7b02a49c0668,Synth Product 317,Tools,ART-351930,255,25,520,7,10,4,ok,2025-11-10T14:11:00.705042+00:00,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-08-30T14:11:00.705042+00:00
9210fb0e-0bbb-4f58-adc2-dc04459a586c,Synth Product 318,Toys,ART-801882,375,37,444,14,22,2,ok,2025-11-10T14:11:00.705266+00:00,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2024-11-01T14:11:00.705266+00:00
64086e97-b8b7-4e22-8253-d34eb066bc66,Synth Product 319,Electronics,ART-383697,325,32,396,3,43,2,ok,2025-11-10T14:11:00.705457+00:00,78b74b5c-e459-4f23-b196-79e2b104375d,2025-06-29T14:11:00.705457+00:00
6b217f23-1208-478c-a5d9-e11bcda90e71,Synth Product 320,Tools,ART-564179,418,41,522,13,46,8,ok,2025-11-10T14:11:00.705621+00:00,78b74b5c-e459-4f23-b196-79e2b104375d,2024-10-15T14:11:00.705621+00:00
09228e90-2dc4-4a52-99bc-623f33f465df,Synth Product 321,Electronics,ART-419806,156,15,346,3,46,1,ok,2025-11-10T14:11:00.705772+00:00,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-08-18T14:11:00.705772+00:00
3e09f9cd-d9d5-4ad9-9ef7-53c799f9e46a,Synth Product 322,Tools,ART-921203,116,11,308,5,27,6,ok,2025-11-10T14:11:00.705940+00:00,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-02-22T14:11:00.705940+00:00
352f8f73-11b9-4609-938b-d40476801f11,Synth Product 323,Beauty,ART-876713,140,14,316,12,32,8,ok,2025-11-10T14:11:00.706175+00:00,78b74b5c-e459-4f23-b196-79e2b104375d,2025-02-22T14:11:00.706175+00:00
06ced906-cd39-4246-a12b-0d82f9b1297c,Synth Product 324,Electronics,ART-181521,107,10,243,9,12,4,ok,2025-11-10T14:11:00.706565+00:00,78b74b5c-e459-4f23-b196-79e2b104375d,2025-05-02T14:11:00.706565+00:00
5ddeca42-fc7c-4c0f-bdb1-b717e79377f7,Synth Product 325,Tools,ART-393026,475,47,737,15,7,5,ok,2025-11-10T14:11:00.706973+00:00,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-05-08T14:11:00.706973+00:00
38b9f382-73e8-4b17-b304-48e4031563be,Synth Product 326,Home,ART-687872,327,32,457,4,33,2,ok,2025-11-10T14:11:00.707251+00:00,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-05-04T14:11:00.707251+00:00
95da0ddd-d6cd-40d6-bbca-368a38d66e43,Synth Product 327,Beauty,ART-912390,152,15,393,4,36,9,ok,2025-11-10T14:11:00.707509+00:00,78b74b5c-e459-4f23-b196-79e2b104375d,2025-01-02T14:11:00.707509+00:00
84f38be7-ba6d-48c4-aebe-fe77066a5415,Synth Product 328,Grocery,ART-547882,419,41,495,11,26,1,ok,2025-11-10T14:11:00.707731+00:00,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-04-06T14:11:00.707731+00:00
4b51145e-560b-48ef-8d07-bd2bb452ba83,Synth Product 329,Auto,ART-189093,246,24,365,10,26,5,ok,2025-11-10T14:11:00.707989+00:00,78b74b5c-e459-4f23-b196-79e2b104375d,2024-11-04T14:11:00.707989+00:00
db89dd81-f4a7-4d0f-ab76-48ca7e80b8e7,Synth Product 330,Beauty,ART-633660,487,48,553,5,12,7,ok,2025-11-10T14:11:00.708225+00:00,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-02-18T14:11:00.708225+00:00
1eb2bb4c-f223-4d3f-ab28-7d3aaa9edca6,Synth Product 331,Auto,ART-115590,72,7,271,9,25,9,ok,2025-11-10T14:11:00.708517+00:00,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-06-29T14:11:00.708517+00:00
95d66738-ebfc-445b-b655-9c44a9ea2cbe,Synth Product 332,Beauty,ART-839991,372,37,437,14,32,7,ok,2025-11-10T14:11:00.708783+00:00,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2024-12-26T14:11:00.708783+00:00
ee14756a-a5e6-49f8-857a-5762d9050329,Synth Product 333,Grocery,ART-273780,242,24,406,17,38,6,ok,2025-11-10T14:11:00.709077+00:00,78b74b5c-e459-4f23-b196-79e2b104375d,2025-06-22T14:11:00.709077+00:00
9dc3c91a-72a2-47e9-a831-17aa469c5ab9,Synth Product 334,Beauty,ART-704668,245,24,460,18,48,7,ok,2025-11-10T14:11:00.709306+00:00,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-05-27T14:11:00.709306+00:00
2d0a2822-7ed5-4aff-adb2-0de35f4c6109,Synth Product 335,Beauty,ART-432398,241,24,448,10,3,7,ok,2025-11-10T14:11:00.709575+00:00,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-04-13T14:11:00.709575+00:00
26ec8831-6ee5-48d7-9365-9b146c5bc7a1,Synth Product 336,Grocery,ART-770682,289,28,392,7,7,4,ok,2025-11-10T14:11:00.709829+00:00,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-07-30T14:11:00.709829+00:00
a7b2cc77-1810-4b19-b5df-8a6c7023de32,Synth Product 337,Beauty,ART-302152,332,33,410,17,36,3,ok,2025-11-10T14:11:00.710068+00:00,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-03-17T14:11:00.710068+00:00
2c6ad851-8d7a-46e5-9e63-c418bbcc2a84,Synth Product 338,Beauty,ART-238980,94,9,383,6,10,4,ok,2025-11-10T14:11:00.710323+00:00,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-06-26T14:11:00.710323+00:00
d1f47c89-b793-4176-ab03-6d59198c9dc4,Synth Product 339,Auto,ART-754885,288,28,385,15,9,7,ok,2025-11-10T14:11:00.710622+00:00,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2024-12-06T14:11:00.710622+00:00
872924a2-98f8-4266-80f3-3a841f4adad9,Synth Product 340,Beauty,ART-530563,388,38,527,16,8,4,ok,2025-11-10T14:11:00.710914+00:00,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-07-02T14:11:00.710914+00:00
7ac9968e-3711-47c5-87fb-a715e27c460d,Synth Product 341,Electronics,ART-736373,188,18,333,11,41,7,ok,2025-11-10T14:11:00.711193+00:00,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-08-17T14:11:00.711193+00:00
027a790b-0fa7-428e-b415-a9da3fd15def,Synth Product 342,Home,ART-803989,240,24,410,12,37,1,ok,2025-11-10T14:11:00.711482+00:00,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2024-12-14T14:11:00.711482+00:00
f89a53cf-d095-441e-8b11-12b113cd9940,Synth Product 343,Beauty,ART-349161,251,25,410,5,17,4,ok,2025-11-10T14:11:00.711756+00:00,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-08-05T14:11:00.711756+00:00
4593bcae-fd3f-4cd7-9557-fa8c75dedfd9,Synth Product 344,Tools,ART-452853,154,15,320,14,12,9,ok,2025-11-10T14:11:00.711963+00:00,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-01-06T14:11:00.711963+00:00
ead6103a-bc22-4e10-bfd2-d978c23b1853,Synth Product 345,Home,ART-428946,191,19,286,3,1,4,ok,2025-11-10T14:11:00.712248+00:00,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-01-25T14:11:00.712248+00:00
321df7b3-70e4-4d5b-8ba3-0bfd9d17390f,Synth Product 346,Auto,ART-312397,437,43,579,11,38,1,ok,2025-11-10T14:11:00.712515+00:00,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2024-11-01T14:11:00.712515+00:00
fa5d1b21-a1b0-49be-8714-4c5976b4faa6,Synth Product 347,Grocery,ART-121301,274,27,481,17,31,9,ok,2025-11-10T14:11:00.712799+00:00,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-04-20T14:11:00.712799+00:00
8e171ed2-e8b2-4e84-b398-852e94947839,Synth Product 348,Beauty,ART-917746,248,24,520,10,39,4,ok,2025-11-10T14:11:00.713014+00:00,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-04-24T14:11:00.713014+00:00
ce8a0508-16b2-4493-8e94-138c04efd1fc,Synth Product 349,Electronics,ART-622585,86,8,313,10,23,5,ok,2025-11-10T14:11:00.713287+00:00,78b74b5c-e459-4f23-b196-79e2b104375d,2025-04-12T14:11:00.713287+00:00
5adab18e-7320-4e00-927a-989014c13bfc,Synth Product 350,Beauty,ART-596945,253,25,445,13,41,9,ok,2025-11-10T14:11:00.713515+00:00,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-09-01T14:11:00.713515+00:00
7f6064cf-9160-42f7-aaad-e01677a758f9,Synth Product 351,Beauty,ART-161822,151,15,250,17,38,9,ok,2025-11-10T14:11:00.713799+00:00,78b74b5c-e459-4f23-b196-79e2b104375d,2025-02-06T14:11:00.713799+00:00
aa1e88fd-fa58-4be8-8306-2326e5f26a47,Synth Product 352,Home,ART-382912,103,10,375,3,20,7,ok,2025-11-10T14:11:00.714189+00:00,78b74b5c-e459-4f23-b196-79e2b104375d,2025-07-04T14:11:00.714189+00:00
8388d079-d22e-4075-84f7-32be55b2e886,Synth Product 353,Auto,ART-488660,322,32,529,7,49,6,ok,2025-11-10T14:11:00.715248+00:00,78b74b5c-e459-4f23-b196-79e2b104375d,2025-02-26T14:11:00.715248+00:00
c97933fa-ae8f-41d1-a73b-9024c302a8d0,Synth Product 354,Home,ART-275666,146,14,238,15,3,6,ok,2025-11-10T14:11:00.715572+00:00,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2024-10-25T14:11:00.715572+00:00
893d2ff0-9590-4300-879b-cc5a10034470,Synth Product 355,Beauty,ART-102833,231,23,295,13,33,2,ok,2025-11-10T14:11:00.715772+00:00,78b74b5c-e459-4f23-b196-79e2b104375d,2025-01-11T14:11:00.715772+00:00
239b297d-94e3-4400-b9a4-1b1604be3884,Synth Product 356,Auto,ART-338240,151,15,403,18,45,7,ok,2025-11-10T14:11:00.715938+00:00,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-08-21T14:11:00.715938+00:00
1225eea7-b9c2-4dd1-992b-ded7dcced21a,Synth Product 357,Beauty,ART-478241,354,35,653,5,48,3,ok,2025-11-10T14:11:00.716113+00:00,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-06-07T14:11:00.716113+00:00
0bd33220-6ec5-4477-b2cf-413608b0ed3f,Synth Product 358,Electronics,ART-486960,302,30,418,19,22,7,ok,2025-11-10T14:11:00.716274+00:00,78b74b5c-e459-4f23-b196-79e2b104375d,2025-07-10T14:11:00.716274+00:00
bca92645-2c9e-4313-a869-7fc70ce2aaf6,Synth Product 359,Beauty,ART-620939,399,39,601,8,37,8,ok,2025-11-10T14:11:00.716428+00:00,78b74b5c-e459-4f23-b196-79e2b104375d,2024-12-04T14:11:00.716428+00:00
d2cf6759-a902-439f-8f76-891ed2dd46ba,Synth Product 360,Grocery,ART-614050,354,35,405,7,49,8,ok,2025-11-10T14:11:00.716602+00:00,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-09-27T14:11:00.716602+00:00
e342c4a4-2699-43fc-92a2-0d86c8b7c685,Synth Product 361,Toys,ART-755986,143,14,417,16,38,1,ok,2025-11-10T14:11:00.716815+00:00,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-08-21T14:11:00.716815+00:00
a485899c-e7a0-4bc5-a465-de6f400fd795,Synth Product 362,Home,ART-434388,202,20,438,5,10,2,ok,2025-11-10T14:11:00.716980+00:00,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-07-31T14:11:00.716980+00:00
03ba3e96-c2c1-4648-9de3-1d4533083a7e,Synth Product 363,Toys,ART-766953,234,23,392,17,26,6,ok,2025-11-10T14:11:00.717147+00:00,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-01-11T14:11:00.717147+00:00
003c0787-8c6a-4bd9-8a23-f67dfa80f3fe,Synth Product 364,Home,ART-470658,110,11,405,13,20,3,ok,2025-11-10T14:11:00.717561+00:00,78b74b5c-e459-4f23-b196-79e2b104375d,2024-11-04T14:11:00.717561+00:00
5cbd5c7b-b667-4c26-ba49-c83a670bfbac,Synth Product 365,Beauty,ART-178278,160,16,458,15,48,1,ok,2025-11-10T14:11:00.719550+00:00,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-05-11T14:11:00.719550+00:00
9bf8ca3f-5fab-47b1-93f6-82e8e86d30d2,Synth Product 366,Home,ART-266837,108,10,208,8,23,3,ok,2025-11-10T14:11:00.720110+00:00,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-06-26T14:11:00.720110+00:00
e4508be3-8aa9-421a-9423-9c69855683eb,Synth Product 367,Auto,ART-584969,408,40,510,16,32,3,ok,2025-11-10T14:11:00.720451+00:00,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-03-03T14:11:00.720451+00:00
9f542d83-9504-4c55-a926-3b725429e2a9,Synth Product 368,Home,ART-221534,103,10,216,1,47,5,ok,2025-11-10T14:11:00.720702+00:00,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-05-16T14:11:00.720702+00:00
ceb27c96-3e13-493f-955b-79921fe06ca8,Synth Product 369,Beauty,ART-668828,151,15,301,8,13,1,ok,2025-11-10T14:11:00.721203+00:00,78b74b5c-e459-4f23-b196-79e2b104375d,2025-09-10T14:11:00.721203+00:00
242499d7-15d8-4db6-a460-dc0c11812667,Synth Product 370,Toys,ART-804613,403,40,612,4,11,4,ok,2025-11-10T14:11:00.721525+00:00,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2024-11-06T14:11:00.721525+00:00
c6122101-3ba2-4257-87ab-6a031c1c952b,Synth Product 371,Beauty,ART-165231,432,43,544,5,26,1,ok,2025-11-10T14:11:00.721923+00:00,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2024-11-28T14:11:00.721923+00:00
7395d1e4-8486-4138-9058-7e0a3586c02f,Synth Product 372,Electronics,ART-657024,293,29,419,11,38,6,ok,2025-11-10T14:11:00.722351+00:00,78b74b5c-e459-4f23-b196-79e2b104375d,2025-08-25T14:11:00.722351+00:00
23850047-5cff-49d6-b70c-8eeed066db0f,Synth Product 373,Auto,ART-195352,401,40,490,14,48,4,ok,2025-11-10T14:11:00.722849+00:00,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-09-21T14:11:00.722849+00:00
889550c8-dc0a-4736-b55b-ee5fd9a8b056,Synth Product 374,Auto,ART-770293,134,13,315,1,41,2,ok,2025-11-10T14:11:00.723370+00:00,78b74b5c-e459-4f23-b196-79e2b104375d,2025-01-07T14:11:00.723370+00:00
ba1feaaa-d43f-401b-b499-7e15f58a6590,Synth Product 375,Electronics,ART-988104,179,17,334,5,16,5,ok,2025-11-10T14:11:00.723853+00:00,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-02-05T14:11:00.723853+00:00
8e00ae37-d61c-4dd1-8eef-8b454b03dc50,Synth Product 376,Auto,ART-455591,277,27,472,16,39,9,ok,2025-11-10T14:11:00.724197+00:00,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2024-11-08T14:11:00.724197+00:00
cb278235-15c5-4197-a217-e2a38b449036,Synth Product 377,Beauty,ART-360551,161,16,404,13,13,5,ok,2025-11-10T14:11:00.724492+00:00,78b74b5c-e459-4f23-b196-79e2b104375d,2024-12-21T14:11:00.724492+00:00
b5fede3a-2cff-4c4f-97e7-c2cf50fa18ee,Synth Product 378,Toys,ART-964562,201,20,449,1,36,8,ok,2025-11-10T14:11:00.724810+00:00,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2024-11-06T14:11:00.724810+00:00
f5798edb-184d-4c6b-8ce0-24e00f0e3fff,Synth Product 379,Tools,ART-419987,492,49,640,13,33,5,ok,2025-11-10T14:11:00.725123+00:00,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-09-15T14:11:00.725123+00:00
335c1bad-97f6-412d-ac73-076acc7d837a,Synth Product 380,Grocery,ART-471137,149,14,222,12,43,1,ok,2025-11-10T14:11:00.725350+00:00,78b74b5c-e459-4f23-b196-79e2b104375d,2025-06-28T14:11:00.725350+00:00
c1750283-8675-446a-9ef4-5a34ac6c5056,Synth Product 381,Tools,ART-649054,404,40,604,19,24,8,ok,2025-11-10T14:11:00.725703+00:00,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2024-12-27T14:11:00.725703+00:00
a0bd9dba-d308-4ea0-8a5d-1c70f4b02469,Synth Product 382,Home,ART-403170,162,16,404,5,30,3,ok,2025-11-10T14:11:00.725909+00:00,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-02-10T14:11:00.725909+00:00
11704925-16ff-452c-aedb-5ddd7ceb4d86,Synth Product 383,Electronics,ART-509909,423,42,709,5,45,7,ok,2025-11-10T14:11:00.726072+00:00,78b74b5c-e459-4f23-b196-79e2b104375d,2025-06-15T14:11:00.726072+00:00
d703fef6-8273-4bb6-b438-0778309c6c73,Synth Product 384,Toys,ART-149688,322,32,495,9,18,8,ok,2025-11-10T14:11:00.726234+00:00,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2024-11-25T14:11:00.726234+00:00
f452fecd-341a-4514-8033-f2d23301d0e1,Synth Product 385,Tools,ART-474731,63,6,323,18,43,1,ok,2025-11-10T14:11:00.726458+00:00,78b74b5c-e459-4f23-b196-79e2b104375d,2025-05-31T14:11:00.726458+00:00
37a9d9ae-b798-428a-a921-7bef69965cff,Synth Product 386,Toys,ART-879947,292,29,406,5,37,7,ok,2025-11-10T14:11:00.726631+00:00,78b74b5c-e459-4f23-b196-79e2b104375d,2024-11-18T14:11:00.726631+00:00
8ea8b244-090c-4bf1-adae-a8d4dc64525a,Synth Product 387,Toys,ART-468581,147,14,333,15,40,3,ok,2025-11-10T14:11:00.726835+00:00,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2024-12-21T14:11:00.726835+00:00
8b5b6497-0521-4c61-9ed5-edf13977a205,Synth Product 388,Tools,ART-962662,233,23,289,9,35,1,ok,2025-11-10T14:11:00.727021+00:00,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-02-18T14:11:00.727021+00:00
b0681a76-0b53-49bb-9bac-a49f082b5d1d,Synth Product 389,Toys,ART-192544,384,38,666,10,7,5,ok,2025-11-10T14:11:00.727177+00:00,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-09-19T14:11:00.727177+00:00
6c8bf7c4-7d8c-4bb0-9c43-76df362a8617,Synth Product 390,Electronics,ART-899251,189,18,289,16,40,1,ok,2025-11-10T14:11:00.727332+00:00,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-06-04T14:11:00.727332+00:00
682cb54a-79ba-493c-9aa9-0184ab5e8682,Synth Product 391,Electronics,ART-336800,310,31,392,19,9,9,ok,2025-11-10T14:11:00.727528+00:00,78b74b5c-e459-4f23-b196-79e2b104375d,2025-02-03T14:11:00.727528+00:00
070a204a-4d2f-4f09-a1f5-7c86b16484a2,Synth Product 392,Beauty,ART-252221,421,42,554,6,11,2,ok,2025-11-10T14:11:00.727692+00:00,78b74b5c-e459-4f23-b196-79e2b104375d,2025-09-08T14:11:00.727692+00:00
fdc7d15b-a5da-41a5-a100-6fb131db1f7d,Synth Product 393,Electronics,ART-155148,104,10,249,19,5,1,ok,2025-11-10T14:11:00.727867+00:00,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-09-30T14:11:00.727867+00:00
1467102b-d621-44d7-a8f4-6c23692a2eba,Synth Product 394,Beauty,ART-622215,287,28,543,2,38,1,ok,2025-11-10T14:11:00.728031+00:00,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-02-20T14:11:00.728031+00:00
b1c5b17f-10b9-4942-9fcc-f1d752051c86,Synth Product 395,Grocery,ART-495995,446,44,572,10,47,7,ok,2025-11-10T14:11:00.728408+00:00,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2025-05-11T14:11:00.728408+00:00
d1064aab-a333-4181-ba9d-2ad50423d264,Synth Product 396,Home,ART-520886,367,36,503,2,9,4,ok,2025-11-10T14:11:00.728699+00:00,1c21be0f-7a41-4fd2-98f6-829a3308a50a,2024-12-21T14:11:00.728699+00:00
e28f85f0-ed6a-4e95-bfe2-d02a69531aa6,Synth Product 397,Home,ART-779718,167,16,322,5,40,8,ok,2025-11-10T14:11:00.728890+00:00,78b74b5c-e459-4f23-b196-79e2b104375d,2025-01-30T14:11:00.728890+00:00
1ee11679-3a4b-4791-a725-2eb340e87f2d,Synth Product 398,Grocery,ART-870767,478,47,699,17,4,8,ok,2025-11-10T14:11:00.729119+00:00,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-01-01T14:11:00.729119+00:00
d8a0a1be-39c0-431e-84be-fb2ec8dc074f,Synth Product 399,Home,ART-507173,188,18,426,14,32,9,ok,2025-11-10T14:11:00.729333+00:00,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-08-31T14:11:00.729333+00:00
684c89ba-4404-49a2-9953-6c09c6adafea,Synth Product 400,Home,ART-360850,493,49,685,7,28,3,ok,2025-11-10T14:11:00.729555+00:00,68db2e0c-1613-41ae-a22c-4959cbb08fe6,2025-02-23T14:11:00.729555+00:00
