id,product_id,robot_id,warehouse_id,current_zone,current_row,current_shelf,name,category,article,stock,min_stock,optimal_stock,status,created_at
ih_c329bb0e,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,392,32,529,ok,2025-08-08T03:41:00+00:00
ih_cc8d9ca1,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,392,32,529,ok,2025-08-09T22:26:00+00:00
ih_762121e1,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,391,32,529,ok,2025-08-10T09:01:00+00:00
ih_9b206fe6,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,388,32,529,ok,2025-08-11T22:12:00+00:00
ih_3c4ec4cb,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,390,32,529,ok,2025-08-12T14:55:00+00:00
ih_a82b6daf,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,399,32,529,ok,2025-08-13T12:16:00+00:00
ih_0e4951c2,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,388,32,529,ok,2025-08-14T14:26:00+00:00
ih_cc207f0c,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,388,32,529,ok,2025-08-15T14:11:00+00:00
ih_d589c488,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,392,32,529,ok,2025-08-16T07:25:00+00:00
ih_285bbb68,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,393,32,529,ok,2025-08-17T02:15:00+00:00
ih_37ac5e64,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,393,32,529,ok,2025-08-18T21:00:00+00:00
ih_0963ab4f,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,393,32,529,ok,2025-08-19T17:41:00+00:00
ih_e99313af,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,384,32,529,ok,2025-08-20T17:14:00+00:00
ih_17e3822f,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,382,32,529,ok,2025-08-21T12:39:00+00:00
ih_dc09e80b,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,388,32,529,ok,2025-08-22T13:46:00+00:00
ih_c0505826,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,391,32,529,ok,2025-08-23T19:32:00+00:00
ih_5f41d2f8,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,385,32,529,ok,2025-08-24T20:44:00+00:00
ih_fa6c4a9b,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,389,32,529,ok,2025-08-25T15:45:00+00:00
ih_c0c175d9,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,395,32,529,ok,2025-08-26T00:49:00+00:00
ih_25babbe4,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,396,32,529,ok,2025-08-27T21:32:00+00:00
ih_4d876123,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,399,32,529,ok,2025-08-28T02:27:00+00:00
ih_ebfde98a,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,393,32,529,ok,2025-08-29T02:25:00+00:00
ih_903f07c6,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,395,32,529,ok,2025-08-30T02:11:00+00:00
ih_6a2349dd,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,398,32,529,ok,2025-08-31T04:08:00+00:00
ih_4c9617e4,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,400,32,529,ok,2025-09-01T05:02:00+00:00
ih_2a56bdef,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,403,32,529,ok,2025-09-02T14:06:00+00:00
ih_e312184d,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,402,32,529,ok,2025-09-03T21:01:00+00:00
ih_5bc4c5ca,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,401,32,529,ok,2025-09-04T12:17:00+00:00
ih_373bb904,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,399,32,529,ok,2025-09-05T12:11:00+00:00
ih_4d124a7e,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,393,32,529,ok,2025-09-06T01:19:00+00:00
ih_7bbe82e5,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,392,32,529,ok,2025-09-07T09:32:00+00:00
ih_bf726f6e,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,381,32,529,ok,2025-09-08T21:55:00+00:00
ih_304a1eac,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,378,32,529,ok,2025-09-09T12:57:00+00:00
ih_0b302225,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,381,32,529,ok,2025-09-10T08:04:00+00:00
ih_a508f794,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,379,32,529,ok,2025-09-11T07:11:00+00:00
ih_0eabeb97,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,379,32,529,ok,2025-09-12T20:18:00+00:00
ih_d178b3c0,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,391,32,529,ok,2025-09-13T01:30:00+00:00
ih_e8def3b0,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,391,32,529,ok,2025-09-14T22:01:00+00:00
ih_bc311b11,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,391,32,529,ok,2025-09-15T21:26:00+00:00
ih_fb8ddc9e,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,388,32,529,ok,2025-09-16T09:14:00+00:00
ih_66a58eef,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,395,32,529,ok,2025-09-17T12:30:00+00:00
ih_642018a9,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,394,32,529,ok,2025-09-18T14:41:00+00:00
ih_d0ca391c,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,399,32,529,ok,2025-09-19T22:51:00+00:00
ih_89b183ea,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,405,32,529,ok,2025-09-20T03:19:00+00:00
ih_08e8b7dc,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,410,32,529,ok,2025-09-21T22:33:00+00:00
ih_6f0a15f7,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,408,32,529,ok,2025-09-22T05:30:00+00:00
ih_fe6de510,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,408,32,529,ok,2025-09-23T04:26:00+00:00
ih_9d41a6f4,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,407,32,529,ok,2025-09-24T22:02:00+00:00
ih_80cf278e,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,407,32,529,ok,2025-09-25T05:21:00+00:00
ih_cfbfbf13,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,409,32,529,ok,2025-09-26T09:06:00+00:00
ih_5157c322,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,412,32,529,ok,2025-09-27T22:38:00+00:00
ih_eaa52995,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,425,32,529,ok,2025-09-28T12:47:00+00:00
ih_bed1dcaa,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,423,32,529,ok,2025-09-29T04:25:00+00:00
ih_eed2048d,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,423,32,529,ok,2025-09-30T11:52:00+00:00
ih_521d3843,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,426,32,529,ok,2025-10-01T19:43:00+00:00
ih_3aa109b2,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,427,32,529,ok,2025-10-02T09:16:00+00:00
ih_db4dc68b,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,425,32,529,ok,2025-10-03T17:07:00+00:00
ih_16cce1e8,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,422,32,529,ok,2025-10-04T11:48:00+00:00
ih_16a6f83d,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,429,32,529,ok,2025-10-05T20:44:00+00:00
ih_769064e2,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,428,32,529,ok,2025-10-06T04:33:00+00:00
ih_6804c440,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,437,32,529,ok,2025-10-07T15:48:00+00:00
ih_ddbb6164,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,439,32,529,ok,2025-10-08T04:37:00+00:00
ih_149f4091,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,439,32,529,ok,2025-10-09T01:49:00+00:00
ih_e47765fc,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,439,32,529,ok,2025-10-10T03:06:00+00:00
ih_41bd2649,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,443,32,529,ok,2025-10-11T07:25:00+00:00
ih_61d1ff15,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,443,32,529,ok,2025-10-12T06:10:00+00:00
ih_fbf768a7,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,444,32,529,ok,2025-10-13T14:51:00+00:00
ih_96f795c1,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,447,32,529,ok,2025-10-14T21:39:00+00:00
ih_5b384670,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,444,32,529,ok,2025-10-15T08:16:00+00:00
ih_2fe52851,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,449,32,529,ok,2025-10-16T05:01:00+00:00
ih_d54bdeff,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,449,32,529,ok,2025-10-17T01:27:00+00:00
ih_bc10456e,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,456,32,529,ok,2025-10-18T07:20:00+00:00
ih_09435ff3,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,456,32,529,ok,2025-10-19T16:20:00+00:00
ih_96e75994,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,459,32,529,ok,2025-10-20T17:17:00+00:00
ih_46930257,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,465,32,529,ok,2025-10-21T00:51:00+00:00
ih_4b8e4fb9,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,463,32,529,ok,2025-10-22T10:55:00+00:00
ih_b97453f0,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,463,32,529,ok,2025-10-23T04:18:00+00:00
ih_15cd036b,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,454,32,529,ok,2025-10-24T12:11:00+00:00
ih_2060bb2a,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,454,32,529,ok,2025-10-25T09:05:00+00:00
ih_ec45f6ae,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,460,32,529,ok,2025-10-26T04:57:00+00:00
ih_da9dc69a,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,466,32,529,ok,2025-10-27T18:48:00+00:00
ih_6890b03b,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,460,32,529,ok,2025-10-28T15:58:00+00:00
ih_dc143639,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,463,32,529,ok,2025-10-29T21:09:00+00:00
ih_1274517a,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,460,32,529,ok,2025-10-30T02:20:00+00:00
ih_268fa725,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,460,32,529,ok,2025-10-31T13:36:00+00:00
ih_693bd634,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,457,32,529,ok,2025-11-01T09:18:00+00:00
ih_3a8e7494,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,456,32,529,ok,2025-11-02T17:49:00+00:00
ih_acf37888,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,453,32,529,ok,2025-11-03T18:48:00+00:00
ih_26f56b5d,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,454,32,529,ok,2025-11-04T08:24:00+00:00
ih_f1e5e72c,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,454,32,529,ok,2025-11-05T21:57:00+00:00
ih_a3fb07c0,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,457,32,529,ok,2025-11-06T06:46:00+00:00
ih_742a72b7,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,446,32,529,ok,2025-11-07T06:22:00+00:00
ih_4e64eae9,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,445,32,529,ok,2025-11-08T08:34:00+00:00
ih_659d6416,8388d079-d22e-4075-84f7-32be55b2e886,,78b74b5c-e459-4f23-b196-79e2b104375d,7,49,6,Synth Product 353,Auto,ART-488660,445,32,529,ok,2025-11-09T08:41:00+00:00
ih_5876968b,c97933fa-ae8f-41d1-a73b-9024c302a8d0,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,15,3,6,Synth Product 354,Home,ART-275666,146,14,238,ok,2025-05-14T13:31:00+00:00
ih_3d206fc9,c97933fa-ae8f-41d1-a73b-9024c302a8d0,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,15,3,6,Synth Product 354,Home,ART-275666,152,14,238,ok,2025-05-15T16:52:00+00:00
ih_30729680,c97933fa-ae8f-41d1-a73b-9024c302a8d0,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,15,3,6,Synth Product 354,Home,ART-275666,151,14,238,ok,2025-05-16T20:08:00+00:00
ih_8875620d,c97933fa-ae8f-41d1-a73b-9024c302a8d0,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,15,3,6,Synth Product 354,Home,ART-275666,155,14,238,ok,2025-05-17T06:13:00+00:00
ih_fffa561b,c97933fa-ae8f-41d1-a73b-9024c302a8d0,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,15,3,6,Synth Product 354,Home,ART-275666,163,14,238,ok,2025-05-18T18:30:00+00:00
ih_cf47abb1,c97933fa-ae8f-41d1-a73b-9024c302a8d0,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,15,3,6,Synth Product 354,Home,ART-275666,157,14,238,ok,2025-05-19T20:29:00+00:00
ih_60ef3be0,c97933fa-ae8f-41d1-a73b-9024c302a8d0,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,15,3,6,Synth Product 354,Home,ART-275666,150,14,238,ok,2025-05-20T07:10:00+00:00
ih_22b2628e,c97933fa-ae8f-41d1-a73b-9024c302a8d0,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,15,3,6,Synth Product 354,Home,ART-275666,146,14,238,ok,2025-05-21T02:57:00+00:00
ih_113d7b40,c97933fa-ae8f-41d1-a73b-9024c302a8d0,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,15,3,6,Synth Product 354,Home,ART-275666,150,14,238,ok,2025-05-22T11:16:00+00:00
ih_59ff0e12,c97933fa-ae8f-41d1-a73b-9024c302a8d0,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,15,3,6,Synth Product 354,Home,ART-275666,154,14,238,ok,2025-05-23T02:03:00+00:00
ih_e5e74f86,c97933fa-ae8f-41d1-a73b-9024c302a8d0,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,15,3,6,Synth Product 354,Home,ART-275666,147,14,238,ok,2025-05-24T13:16:00+00:00
ih_682e01aa,c97933fa-ae8f-41d1-a73b-9024c302a8d0,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,15,3,6,Synth Product 354,Home,ART-275666,147,14,238,ok,2025-05-25T07:54:00+00:00
ih_07066aa4,c97933fa-ae8f-41d1-a73b-9024c302a8d0,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,15,3,6,Synth Product 354,Home,ART-275666,155,14,238,ok,2025-05-26T11:38:00+00:00
ih_7f5d6ecd,c97933fa-ae8f-41d1-a73b-9024c302a8d0,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,15,3,6,Synth Product 354,Home,ART-275666,158,14,238,ok,2025-05-27T05:19:00+00:00
ih_75960ee1,c97933fa-ae8f-41d1-a73b-9024c302a8d0,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,15,3,6,Synth Product 354,Home,ART-275666,160,14,238,ok,2025-05-28T01:53:00+00:00
ih_7959bbd2,c97933fa-ae8f-41d1-a73b-9024c302a8d0,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,15,3,6,Synth Product 354,Home,ART-275666,167,14,238,ok,2025-05-29T08:10:00+00:00
ih_ec6f9f77,c97933fa-ae8f-41d1-a73b-9024c302a8d0,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,15,3,6,Synth Product 354,Home,ART-275666,169,14,238,ok,2025-05-30T09:07:00+00:00
ih_3eeaa704,c97933fa-ae8f-41d1-a73b-9024c302a8d0,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,15,3,6,Synth Product 354,Home,ART-275666,165,14,238,ok,2025-05-31T04:13:00+00:00
ih_a20e3cc3,c97933fa-ae8f-41d1-a73b-9024c302a8d0,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,15,3,6,Synth Product 354,Home,ART-275666,168,14,238,ok,2025-06-01T03:58:00+00:00
ih_2a03db4c,c97933fa-ae8f-41d1-a73b-9024c302a8d0,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,15,3,6,Synth Product 354,Home,ART-275666,169,14,238,ok,2025-06-02T19:14:00+00:00
ih_e74b0106,c97933fa-ae8f-41d1-a73b-9024c302a8d0,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,15,3,6,Synth Product 354,Home,ART-275666,169,14,238,ok,2025-06-03T16:06:00+00:00
ih_4fcc7cf4,c97933fa-ae8f-41d1-a73b-9024c302a8d0,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,15,3,6,Synth Product 354,Home,ART-275666,166,14,238,ok,2025-06-04T09:58:00+00:00
ih_ef22301d,c97933fa-ae8f-41d1-a73b-9024c302a8d0,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,15,3,6,Synth Product 354,Home,ART-275666,156,14,238,ok,2025-06-05T12:06:00+00:00
ih_31ff4b05,c97933fa-ae8f-41d1-a73b-9024c302a8d0,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,15,3,6,Synth Product 354,Home,ART-275666,158,14,238,ok,2025-06-06T17:32:00+00:00
ih_575251d4,c97933fa-ae8f-41d1-a73b-9024c302a8d0,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,15,3,6,Synth Product 354,Home,ART-275666,155,14,238,ok,2025-06-07T19:35:00+00:00
ih_84d3049c,c97933fa-ae8f-41d1-a73b-9024c302a8d0,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,15,3,6,Synth Product 354,Home,ART-275666,165,14,238,ok,2025-06-08T03:14:00+00:00
ih_9b405514,c97933fa-ae8f-41d1-a73b-9024c302a8d0,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,15,3,6,Synth Product 354,Home,ART-275666,169,14,238,ok,2025-06-09T11:39:00+00:00
ih_260e644e,c97933fa-ae8f-41d1-a73b-9024c302a8d0,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,15,3,6,Synth Product 354,Home,ART-275666,172,14,238,ok,2025-06-10T07:56:00+00:00
ih_0bc6719a,c97933fa-ae8f-41d1-a73b-9024c302a8d0,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,15,3,6,Synth Product 354,Home,ART-275666,166,14,238,ok,2025-06-11T10:29:00+00:00
ih_753194cd,c97933fa-ae8f-41d1-a73b-9024c302a8d0,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,15,3,6,Synth Product 354,Home,ART-275666,166,14,238,ok,2025-06-12T17:31:00+00:00
ih_0d783be6,c97933fa-ae8f-41d1-a73b-9024c302a8d0,,68db2e0c-1613-41ae-a22c-4959cbb08fe6,15,3,6,Synth Product 354,Home,ART-275666,167,14,238,ok,2025-06-13T08:04:00+00:00
